"Step","ClassificationPhoneme  - TW - loss","ClassificationPhoneme  - TW - loss__MIN","ClassificationPhoneme  - TW - loss__MAX","ClassificationPhoneme  - Jittering - loss","ClassificationPhoneme  - Jittering - loss__MIN","ClassificationPhoneme  - Jittering - loss__MAX","ClassificationPhoneme  - ROS - loss","ClassificationPhoneme  - ROS - loss__MIN","ClassificationPhoneme  - ROS - loss__MAX","ClassificationPhoneme  - Raw - loss","ClassificationPhoneme  - Raw - loss__MIN","ClassificationPhoneme  - Raw - loss__MAX","ClassificationOliveOil  - ADASYN - loss","ClassificationOliveOil  - ADASYN - loss__MIN","ClassificationOliveOil  - ADASYN - loss__MAX","ClassificationOliveOil  - SMOTE - loss","ClassificationOliveOil  - SMOTE - loss__MIN","ClassificationOliveOil  - SMOTE - loss__MAX","ClassificationOliveOil  - TW - loss","ClassificationOliveOil  - TW - loss__MIN","ClassificationOliveOil  - TW - loss__MAX","ClassificationOliveOil  - Jittering - loss","ClassificationOliveOil  - Jittering - loss__MIN","ClassificationOliveOil  - Jittering - loss__MAX","ClassificationOliveOil  - ROS - loss","ClassificationOliveOil  - ROS - loss__MIN","ClassificationOliveOil  - ROS - loss__MAX","ClassificationOliveOil  - Raw - loss","ClassificationOliveOil  - Raw - loss__MIN","ClassificationOliveOil  - Raw - loss__MAX","ClassificationMedicalImages  - ADASYN - loss","ClassificationMedicalImages  - ADASYN - loss__MIN","ClassificationMedicalImages  - ADASYN - loss__MAX","ClassificationMedicalImages  - SMOTE - loss","ClassificationMedicalImages  - SMOTE - loss__MIN","ClassificationMedicalImages  - SMOTE - loss__MAX","ClassificationMedicalImages  - TW - loss","ClassificationMedicalImages  - TW - loss__MIN","ClassificationMedicalImages  - TW - loss__MAX","ClassificationMedicalImages  - Jittering - loss","ClassificationMedicalImages  - Jittering - loss__MIN","ClassificationMedicalImages  - Jittering - loss__MAX"
"1197","0.00016073549340944737","0.00016073549340944737","0.00016073549340944737","0.0001043940592353465","0.00002602843233034946","0.00018275968614034355","0.0001615797373233363","0.000019512372091412544","0.00030364710255526006","0.002893823606427759","0.0015155879082158208","0.006184966769069433","0.003583101322874427","0.003583101322874427","0.003583101322874427","0.00476676132529974","0.00476676132529974","0.00476676132529974","0.05372576415538788","0.05372576415538788","0.05372576415538788","0.019879044964909554","0.019879044964909554","0.019879044964909554","0.001637368113733828","0.001637368113733828","0.001637368113733828","0.005432568024843931","0.005432568024843931","0.005432568024843931","0.000004165645805187523","0.000004165645805187523","0.000004165645805187523","0.000004366399480204564","0.000004366399480204564","0.000004366399480204564","0.00016581357340328395","0.00016581357340328395","0.00016581357340328395","0.000001659977328927198","0.000001659977328927198","0.000001659977328927198"
"1198","0.0002008646260946989","0.0002008646260946989","0.0002008646260946989","0.00007791321513650473","0.00002315756501047872","0.00013266886526253074","0.00017183027102873893","0.00002125357605109457","0.0003224069660063833","0.008192568551748991","0.0022733635269105434","0.022787194699048996","0.002137421863153577","0.002137421863153577","0.002137421863153577","0.005940146744251251","0.005940146744251251","0.005940146744251251","0.07027016580104828","0.07027016580104828","0.07027016580104828","0.012576417066156864","0.012576417066156864","0.012576417066156864","0.001267238287255168","0.001267238287255168","0.001267238287255168","0.005195626523345709","0.005195626523345709","0.005195626523345709","0.0000029526659091061447","0.0000029526659091061447","0.0000029526659091061447","0.000003322659722471144","0.000003322659722471144","0.000003322659722471144","0.0004773175169248134","0.0004773175169248134","0.0004773175169248134","0.000002878161012631608","0.000002878161012631608","0.000002878161012631608"
"1199","0.00016185035929083824","0.00016185035929083824","0.00016185035929083824","0.00008799728857411537","0.00002680282705114223","0.00014919175009708852","0.0001347928291579592","0.00002046074041572865","0.00024912491790018976","0.010275543376337737","0.0019326519686728716","0.033744342625141144","0.003141020890325308","0.003141020890325308","0.003141020890325308","0.043349310755729675","0.043349310755729675","0.043349310755729675","0.0634111687541008","0.0634111687541008","0.0634111687541008","0.006237701512873173","0.006237701512873173","0.006237701512873173","0.0012186270905658603","0.0012186270905658603","0.0012186270905658603","0.004121960606426001","0.004121960606426001","0.004121960606426001","0.0000017365422309012502","0.0000017365422309012502","0.0000017365422309012502","0.000019108207197859883","0.000019108207197859883","0.000019108207197859883","0.0001540300145279616","0.0001540300145279616","0.0001540300145279616","0.000002796138460325892","0.000002796138460325892","0.000002796138460325892"
"1200","0.00023650807270314544","0.00023650807270314544","0.00023650807270314544","0.00009685518307378516","0.00002473067434038967","0.00016897969180718064","0.00014693464527226752","0.000022016580260242335","0.0002718527102842927","0.001918381021823734","0.0017403772799298167","0.002168862381950021","0.0035805117804557085","0.0035805117804557085","0.0035805117804557085","0.017149176448583603","0.017149176448583603","0.017149176448583603","0.05200314521789551","0.05200314521789551","0.05200314521789551","0.01199614442884922","0.01199614442884922","0.01199614442884922","0.0016754078678786755","0.0016754078678786755","0.0016754078678786755","0.005854018963873386","0.005854018963873386","0.005854018963873386","0.000002610819137771614","0.000002610819137771614","0.000002610819137771614","0.0000053265348469722085","0.0000053265348469722085","0.0000053265348469722085","0.00008929478644859046","0.00008929478644859046","0.00008929478644859046","0.0000021897171791351866","0.0000021897171791351866","0.0000021897171791351866"
"1201","0.00018600936164148152","0.00018600936164148152","0.00018600936164148152","0.00007243771142384503","0.00002190588929806836","0.0001229695335496217","0.00015167101355473278","0.000024279221179313026","0.00027906280593015254","0.002295162819791585","0.001710111740976572","0.0032015610486268997","0.0026745598297566175","0.0026745598297566175","0.0026745598297566175","0.004809155128896236","0.004809155128896236","0.004809155128896236","0.055837567895650864","0.055837567895650864","0.055837567895650864","0.013670990243554115","0.013670990243554115","0.013670990243554115","0.001158948172815144","0.001158948172815144","0.001158948172815144","0.007170549128204584","0.007170549128204584","0.007170549128204584","0.000004291511686460581","0.000004291511686460581","0.000004291511686460581","0.000039625381759833544","0.000039625381759833544","0.000039625381759833544","0.00024391792248934507","0.00024391792248934507","0.00024391792248934507","0.0000016722784721423523","0.0000016722784721423523","0.0000016722784721423523"
"1202","0.00015210513083729893","0.00015210513083729893","0.00015210513083729893","0.00006862886584713124","0.00003270668094046414","0.00010455105075379834","0.0001381891870551044","0.000031502819183515385","0.00024487555492669344","0.0027318414067849517","0.002271953271701932","0.0032247984781861305","0.0024074912071228027","0.0024074912071228027","0.0024074912071228027","0.009762793779373169","0.009762793779373169","0.009762793779373169","0.04082615673542023","0.04082615673542023","0.04082615673542023","0.011488562449812889","0.011488562449812889","0.011488562449812889","0.004092822782695293","0.004092822782695293","0.004092822782695293","0.005125852767378092","0.005125852767378092","0.005125852767378092","0.000004021420409117127","0.000004021420409117127","0.000004021420409117127","0.000006842672519269399","0.000006842672519269399","0.000006842672519269399","0.000110117434815038","0.000110117434815038","0.000110117434815038","0.0000014384819451151998","0.0000014384819451151998","0.0000014384819451151998"
"1203","0.0001593145716469735","0.0001593145716469735","0.0001593145716469735","0.0000649817447992973","0.00002384185791015625","0.00010612163168843836","0.00012190635698061669","0.000019474640794214793","0.0002243380731670186","0.001836738083511591","0.0013632483314722776","0.002414350165054202","0.004199668299406767","0.004199668299406767","0.004199668299406767","0.005625690333545208","0.005625690333545208","0.005625690333545208","0.04061615467071533","0.04061615467071533","0.04061615467071533","0.0069173541851341724","0.0069173541851341724","0.0069173541851341724","0.00201557669788599","0.00201557669788599","0.00201557669788599","0.008862214162945747","0.008862214162945747","0.008862214162945747","0.0000030999010505183833","0.0000030999010505183833","0.0000030999010505183833","0.000007960184120747726","0.000007960184120747726","0.000007960184120747726","0.00009789090836420655","0.00009789090836420655","0.00009789090836420655","0.000004449375410331413","0.000004449375410331413","0.000004449375410331413"
"1204","0.0002129644126398489","0.0002129644126398489","0.0002129644126398489","0.00007996209205884952","0.00003069782178499736","0.00012922636233270168","0.0001224191510118544","0.00002668195520527661","0.0002181563468184322","0.0025013101985678077","0.001476376666687429","0.004005304537713528","0.0037158450577408075","0.0037158450577408075","0.0037158450577408075","0.006860512308776379","0.006860512308776379","0.006860512308776379","0.07636374980211258","0.07636374980211258","0.07636374980211258","0.011885777115821838","0.011885777115821838","0.011885777115821838","0.00132640334777534","0.00132640334777534","0.00132640334777534","0.007677904795855284","0.007677904795855284","0.007677904795855284","0.000002420290002191905","0.000002420290002191905","0.000002420290002191905","0.0000032107695915328804","0.0000032107695915328804","0.0000032107695915328804","0.00009429497004020959","0.00009429497004020959","0.00009429497004020959","0.0000013202928812461323","0.0000013202928812461323","0.0000013202928812461323"
"1205","0.00016241814591921866","0.00016241814591921866","0.00016241814591921866","0.00006887602376082214","0.000023702998078078963","0.00011404904944356531","0.00010155826566915493","0.000032459294743603095","0.00017065723659470677","0.0023963225539773703","0.0018053418025374413","0.0034419733565300703","0.0019239970715716481","0.0019239970715716481","0.0019239970715716481","0.008155099116265774","0.008155099116265774","0.008155099116265774","0.06192513182759285","0.06192513182759285","0.06192513182759285","0.011733113788068295","0.011733113788068295","0.011733113788068295","0.004256237763911486","0.004256237763911486","0.004256237763911486","0.006672178860753775","0.006672178860753775","0.006672178860753775","0.000001995249931496801","0.000001995249931496801","0.000001995249931496801","0.00000547941181139322","0.00000547941181139322","0.00000547941181139322","0.00020210332877468318","0.00020210332877468318","0.00020210332877468318","0.0000015564519344479777","0.0000015564519344479777","0.0000015564519344479777"
"1206","0.00013820044114254415","0.00013820044114254415","0.00013820044114254415","0.000059043432884209324","0.000019718101611942984","0.00009836876415647566","0.00012022829741908936","0.000017678719814284705","0.000222777875023894","0.00349254539469257","0.00174060114659369","0.006551453843712807","0.0021634066943079233","0.0021634066943079233","0.0021634066943079233","0.003835903713479638","0.003835903713479638","0.003835903713479638","0.05706143006682396","0.05706143006682396","0.05706143006682396","0.011038915254175663","0.011038915254175663","0.011038915254175663","0.002111741341650486","0.002111741341650486","0.002111741341650486","0.004133242182433605","0.004133242182433605","0.004133242182433605","0.000002627288722578669","0.000002627288722578669","0.000002627288722578669","0.000004262607035343535","0.000004262607035343535","0.000004262607035343535","0.0000906728528207168","0.0000906728528207168","0.0000906728528207168","0.0000348961038980633","0.0000348961038980633","0.0000348961038980633"
"1207","0.0001618364913156256","0.0001618364913156256","0.0001618364913156256","0.00010497774746909272","0.000023806172976037487","0.00018614932196214795","0.00009759389286045916","0.000021449879568535835","0.0001737379061523825","0.0016702364955563098","0.00110057822894305","0.0024433748330920935","0.0032123937271535397","0.0032123937271535397","0.0032123937271535397","0.005483361892402172","0.005483361892402172","0.005483361892402172","0.0745418444275856","0.0745418444275856","0.0745418444275856","0.012046536430716515","0.012046536430716515","0.012046536430716515","0.006772237829864025","0.006772237829864025","0.006772237829864025","0.004868446383625269","0.004868446383625269","0.004868446383625269","0.000006550601483468199","0.000006550601483468199","0.000006550601483468199","0.0000023161524040915538","0.0000023161524040915538","0.0000023161524040915538","0.00005301974670146592","0.00005301974670146592","0.00005301974670146592","0.000003738169425560045","0.000003738169425560045","0.000003738169425560045"
"1208","0.00021597511658910662","0.00021597511658910662","0.00021597511658910662","0.00006166313141875435","0.000026372548745712265","0.00009695371409179643","0.00009628413317841478","0.000018904807802755386","0.00017366345855407417","0.00428394868504256","0.0018053483217954636","0.0112850870937109","0.0021571547258645296","0.0021571547258645296","0.0021571547258645296","0.005779065657407045","0.005779065657407045","0.005779065657407045","0.04032881557941437","0.04032881557941437","0.04032881557941437","0.007787719834595919","0.007787719834595919","0.007787719834595919","0.010941220447421074","0.010941220447421074","0.010941220447421074","0.004234028980135918","0.004234028980135918","0.004234028980135918","0.0000021960320282232715","0.0000021960320282232715","0.0000021960320282232715","0.0000030601090657000896","0.0000030601090657000896","0.0000030601090657000896","0.00007868996181059629","0.00007868996181059629","0.00007868996181059629","0.000004541934686130844","0.000004541934686130844","0.000004541934686130844"
"1209","0.00019799364963546395","0.00019799364963546395","0.00019799364963546395","0.0000878145774549921","0.000022350732251652516","0.0001532784226583317","0.0001063243853423046","0.000021549614757532254","0.00019109915592707694","0.004702849255409092","0.0015910224756225944","0.012784270569682121","0.0033734715543687344","0.0033734715543687344","0.0033734715543687344","0.007399037480354309","0.007399037480354309","0.007399037480354309","0.05344710871577263","0.05344710871577263","0.05344710871577263","0.008746412582695484","0.008746412582695484","0.008746412582695484","0.0035897651687264442","0.0035897651687264442","0.0035897651687264442","0.006855654064565897","0.006855654064565897","0.006855654064565897","0.0000028061701868864475","0.0000028061701868864475","0.0000028061701868864475","0.0000046323689275595825","0.0000046323689275595825","0.0000046323689275595825","0.00015602326311636716","0.00015602326311636716","0.00015602326311636716","0.000004247815468261251","0.000004247815468261251","0.000004247815468261251"
"1210","0.0001733667158987373","0.0001733667158987373","0.0001733667158987373","0.00007663207270525163","0.0000280287040368421","0.00012523544137366116","0.00011605270810832735","0.00002075107113341801","0.0002113543450832367","0.00665029973606579","0.0016894942382350564","0.018123159185051918","0.0034882472828030586","0.0034882472828030586","0.0034882472828030586","0.006318874657154083","0.006318874657154083","0.006318874657154083","0.026192020624876022","0.026192020624876022","0.026192020624876022","0.014174371026456356","0.014174371026456356","0.014174371026456356","0.003222548635676503","0.003222548635676503","0.003222548635676503","0.010434698313474655","0.010434698313474655","0.010434698313474655","0.0000029429988899210002","0.0000029429988899210002","0.0000029429988899210002","0.0000037160252759349532","0.0000037160252759349532","0.0000037160252759349532","0.00008573448576498777","0.00008573448576498777","0.00008573448576498777","0.000005129908458911814","0.000005129908458911814","0.000005129908458911814"
"1211","0.00018974256818182766","0.00018974256818182766","0.00018974256818182766","0.00007082586762408027","0.000023789203623891808","0.00011786253162426874","0.00009908852189255413","0.00002231071630376391","0.00017586632748134434","0.0021358308440539986","0.0013563717948272824","0.002704097656533122","0.0037523778155446053","0.0037523778155446053","0.0037523778155446053","0.006229673512279987","0.006229673512279987","0.006229673512279987","0.034696731716394424","0.034696731716394424","0.034696731716394424","0.014660314656794071","0.014660314656794071","0.014660314656794071","0.0019375196425244212","0.0019375196425244212","0.0019375196425244212","0.005532389972358942","0.005532389972358942","0.005532389972358942","0.000009538746780890506","0.000009538746780890506","0.000009538746780890506","0.000003996912255388452","0.000003996912255388452","0.000003996912255388452","0.00008375880133826286","0.00008375880133826286","0.00008375880133826286","0.00000924633422982879","0.00000924633422982879","0.00000924633422982879"
"1212","0.0001436473976355046","0.0001436473976355046","0.0001436473976355046","0.00006398735968105029","0.0000292935328616295","0.00009868118650047109","0.00010097981430590153","0.000017092112102545798","0.00018486751650925726","0.0023761001648381352","0.0017366395331919193","0.0036326050758361816","0.0030950489453971386","0.0030950489453971386","0.0030950489453971386","0.018943283706903458","0.018943283706903458","0.018943283706903458","0.04277792200446129","0.04277792200446129","0.04277792200446129","0.010175108909606934","0.010175108909606934","0.010175108909606934","0.0021674931049346924","0.0021674931049346924","0.0021674931049346924","0.01560564711689949","0.01560564711689949","0.01560564711689949","0.000008003703442227561","0.000008003703442227561","0.000008003703442227561","0.000003893510893249186","0.000003893510893249186","0.000003893510893249186","0.000039707250834908336","0.000039707250834908336","0.000039707250834908336","0.0000032812672543514054","0.0000032812672543514054","0.0000032812672543514054"
"1213","0.00020546274026855826","0.00020546274026855826","0.00020546274026855826","0.00006068138918635668","0.000023876224076957442","0.00009748655429575592","0.00010147161174245412","0.000019324290406075306","0.00018361893307883292","0.00804371404228732","0.0014433454489335418","0.026565633714199066","0.00435663154348731","0.00435663154348731","0.00435663154348731","0.018567336723208427","0.018567336723208427","0.018567336723208427","0.04550483077764511","0.04550483077764511","0.04550483077764511","0.012835647910833359","0.012835647910833359","0.012835647910833359","0.003222554922103882","0.003222554922103882","0.003222554922103882","0.008058874867856503","0.008058874867856503","0.008058874867856503","0.000002561181645432953","0.000002561181645432953","0.000002561181645432953","0.000003227379011150333","0.000003227379011150333","0.000003227379011150333","0.00006212825246620923","0.00006212825246620923","0.00006212825246620923","0.000004579556389217032","0.000004579556389217032","0.000004579556389217032"
"1214","0.0001479914935771376","0.0001479914935771376","0.0001479914935771376","0.000059761738157249056","0.00002204916745540686","0.00009747430885909125","0.00010658988867362496","0.000017553476936882362","0.00019562630041036755","0.003707772382767871","0.0012159353354945779","0.0067954896949231625","0.003806998487561941","0.003806998487561941","0.003806998487561941","0.025409260764718056","0.025409260764718056","0.025409260764718056","0.031364914029836655","0.031364914029836655","0.031364914029836655","0.013650244101881981","0.013650244101881981","0.013650244101881981","0.0019546104595065117","0.0019546104595065117","0.0019546104595065117","0.009222636930644512","0.009222636930644512","0.009222636930644512","0.000004823788003704976","0.000004823788003704976","0.000004823788003704976","0.0000034482397950341692","0.0000034482397950341692","0.0000034482397950341692","0.0000546620758541394","0.0000546620758541394","0.0000546620758541394","0.000009626609426049981","0.000009626609426049981","0.000009626609426049981"
"1215","0.00013360480079427361","0.00013360480079427361","0.00013360480079427361","0.00005941552353760926","0.000024295257389894687","0.00009453578968532383","0.00008890018580132164","0.000017259524611290544","0.00016054084699135274","0.0031293329666368663","0.001983815338462591","0.005606885068118572","0.002848843578249216","0.002848843578249216","0.002848843578249216","0.008684546686708927","0.008684546686708927","0.008684546686708927","0.02753196470439434","0.02753196470439434","0.02753196470439434","0.010321376845240593","0.010321376845240593","0.010321376845240593","0.0035845106467604637","0.0035845106467604637","0.0035845106467604637","0.0068225255236029625","0.0068225255236029625","0.0068225255236029625","0.000006076493718865095","0.000006076493718865095","0.000006076493718865095","0.0000022509523205371806","0.0000022509523205371806","0.0000022509523205371806","0.00014792929869145155","0.00014792929869145155","0.00014792929869145155","0.000001228902533512155","0.000001228902533512155","0.000001228902533512155"
"1216","0.00017036938515957445","0.00017036938515957445","0.00017036938515957445","0.0000600543698965339","0.00002172954918933101","0.00009837919060373679","0.00008621898086857982","0.000025262859708163887","0.00014717510202899575","0.003788220725255087","0.0011313332943245769","0.008848649449646473","0.006474191788583994","0.006474191788583994","0.006474191788583994","0.005564999766647816","0.005564999766647816","0.005564999766647816","0.03499374911189079","0.03499374911189079","0.03499374911189079","0.015322044491767883","0.015322044491767883","0.015322044491767883","0.0017121144337579608","0.0017121144337579608","0.0017121144337579608","0.005582449026405811","0.005582449026405811","0.005582449026405811","0.000003172936885675881","0.000003172936885675881","0.000003172936885675881","0.000011458049812063109","0.000011458049812063109","0.000011458049812063109","0.00009655704343458638","0.00009655704343458638","0.00009655704343458638","0.0000014569075119652553","0.0000014569075119652553","0.0000014569075119652553"
"1217","0.00018256757175549865","0.00018256757175549865","0.00018256757175549865","0.00006318065788946114","0.000023575623345095664","0.00010278569243382663","0.00010324494360247627","0.000025330315111204982","0.00018115957209374756","0.0037231216265354306","0.001575677772052586","0.006874901708215475","0.0029960174579173326","0.0029960174579173326","0.0029960174579173326","0.0075462195090949535","0.0075462195090949535","0.0075462195090949535","0.02465987578034401","0.02465987578034401","0.02465987578034401","0.01154576800763607","0.01154576800763607","0.01154576800763607","0.001347508979961276","0.001347508979961276","0.001347508979961276","0.005769291892647743","0.005769291892647743","0.005769291892647743","0.000002058638756352593","0.000002058638756352593","0.000002058638756352593","0.000003722244628079352","0.000003722244628079352","0.000003722244628079352","0.00009406405297340825","0.00009406405297340825","0.00009406405297340825","0.000005485567271534819","0.000005485567271534819","0.000005485567271534819"
"1218","0.0001515398471383378","0.0001515398471383378","0.0001515398471383378","0.00005934658111073077","0.00002303194924024865","0.00009566121298121288","0.00009159411547443597","0.000017957272575586103","0.00016523095837328583","0.003663307405076921","0.001463541528210044","0.00652868440374732","0.003235060954466462","0.003235060954466462","0.003235060954466462","0.006024157628417015","0.006024157628417015","0.006024157628417015","0.049302998930215836","0.049302998930215836","0.049302998930215836","0.014498447999358177","0.014498447999358177","0.014498447999358177","0.0013695524539798498","0.0013695524539798498","0.0013695524539798498","0.007183047942817211","0.007183047942817211","0.007183047942817211","0.000006138185199233703","0.000006138185199233703","0.000006138185199233703","0.0000038099683479231317","0.0000038099683479231317","0.0000038099683479231317","0.00012138573219999671","0.00012138573219999671","0.00012138573219999671","0.0000014542081316903932","0.0000014542081316903932","0.0000014542081316903932"
"1219","0.00018269354768563062","0.00018269354768563062","0.00018269354768563062","0.00006802918505854905","0.000021164181816857308","0.00011489418830024078","0.00007782249758747639","0.00002452161606925074","0.00013112337910570204","0.0036020523111801594","0.0014412201708182693","0.006382838357239962","0.0028432062827050686","0.0028432062827050686","0.0028432062827050686","0.005306940991431475","0.005306940991431475","0.005306940991431475","0.053637512028217316","0.053637512028217316","0.053637512028217316","0.021222297102212906","0.021222297102212906","0.021222297102212906","0.0011182586895301938","0.0011182586895301938","0.0011182586895301938","0.005518247373402119","0.005518247373402119","0.005518247373402119","0.000004273092599760275","0.000004273092599760275","0.000004273092599760275","0.0000024987270990095567","0.0000024987270990095567","0.0000024987270990095567","0.00006448149360949174","0.00006448149360949174","0.00006448149360949174","0.0000011119333294118405","0.0000011119333294118405","0.0000011119333294118405"
"1220","0.00015643791994079947","0.00015643791994079947","0.00015643791994079947","0.000060109293372079264","0.00002189331098634284","0.00009832527575781569","0.00007898291187302675","0.00001775416239979677","0.00014021166134625673","0.00278224830981344","0.0014398195780813694","0.004872686229646206","0.004084042273461819","0.004084042273461819","0.004084042273461819","0.004616237245500088","0.004616237245500088","0.004616237245500088","0.05561070144176483","0.05561070144176483","0.05561070144176483","0.009688093326985836","0.009688093326985836","0.009688093326985836","0.0015221001813188195","0.0015221001813188195","0.0015221001813188195","0.007753527723252773","0.007753527723252773","0.007753527723252773","0.000004032303422718542","0.000004032303422718542","0.000004032303422718542","0.000009426172255189158","0.000009426172255189158","0.000009426172255189158","0.00003696357089211233","0.00003696357089211233","0.00003696357089211233","0.0000017634218920647982","0.0000017634218920647982","0.0000017634218920647982"
"1221","0.00016313616652041674","0.00016313616652041674","0.00016313616652041674","0.00005389930538512999","0.00002309716546733398","0.000084701445302926","0.00008806868845567806","0.000023035236154100858","0.00015310214075725526","0.002708543121116236","0.001084346091374755","0.004456328693777323","0.002993914997205138","0.002993914997205138","0.002993914997205138","0.0073491488583385944","0.0073491488583385944","0.0073491488583385944","0.029928578063845634","0.029928578063845634","0.029928578063845634","0.012425859458744526","0.012425859458744526","0.012425859458744526","0.001111624063923955","0.001111624063923955","0.001111624063923955","0.007921283133327961","0.007921283133327961","0.007921283133327961","0.000002544602921261685","0.000002544602921261685","0.000002544602921261685","0.000004573585556499893","0.000004573585556499893","0.000004573585556499893","0.0000547093732166104","0.0000547093732166104","0.0000547093732166104","0.000002440833213768201","0.000002440833213768201","0.000002440833213768201"
"1222","0.00017419757205061615","0.00017419757205061615","0.00017419757205061615","0.000054088312936073635","0.000029889060897403397","0.00007828756497474387","0.0000808299055279349","0.000019462700947769918","0.00014219711010809988","0.0024568698136135936","0.0012499087024480104","0.0032457252964377403","0.00339910970069468","0.00339910970069468","0.00339910970069468","0.008058367297053337","0.008058367297053337","0.008058367297053337","0.05311937630176544","0.05311937630176544","0.05311937630176544","0.008351030759513378","0.008351030759513378","0.008351030759513378","0.0018853119108825922","0.0018853119108825922","0.0018853119108825922","0.00817311741411686","0.00817311741411686","0.00817311741411686","0.0000034494166811782634","0.0000034494166811782634","0.0000034494166811782634","0.0000022112776605354156","0.0000022112776605354156","0.0000022112776605354156","0.00004425994120538235","0.00004425994120538235","0.00004425994120538235","9.918189789459575e-7","9.918189789459575e-7","9.918189789459575e-7"
"1223","0.0001276767870876938","0.0001276767870876938","0.0001276767870876938","0.000042658015445340425","0.000018847538740374148","0.0000664684921503067","0.00007806563007761724","0.00001816501753637567","0.00013796624261885881","0.004537144966889173","0.0013983782846480608","0.012501846998929977","0.0034395894035696983","0.0034395894035696983","0.0034395894035696983","0.010814041830599308","0.010814041830599308","0.010814041830599308","0.03865427151322365","0.03865427151322365","0.03865427151322365","0.009855393320322037","0.009855393320322037","0.009855393320322037","0.001316665206104517","0.001316665206104517","0.001316665206104517","0.007004857063293457","0.007004857063293457","0.007004857063293457","0.000001593454044268583","0.000001593454044268583","0.000001593454044268583","0.0000033990970678132726","0.0000033990970678132726","0.0000033990970678132726","0.00003720879976754077","0.00003720879976754077","0.00003720879976754077","0.0000015008763512014411","0.0000015008763512014411","0.0000015008763512014411"
"1224","0.00018325037672184408","0.00018325037672184408","0.00018325037672184408","0.000051057956625299994","0.0000178593927557813","0.00008425652049481869","0.00008993359188025352","0.000016433968994533643","0.0001634332147659734","0.003360111702932045","0.0017674955306574702","0.006879791151732206","0.0030399474781006575","0.0030399474781006575","0.0030399474781006575","0.01137695275247097","0.01137695275247097","0.01137695275247097","0.027532421052455902","0.027532421052455902","0.027532421052455902","0.009923229925334454","0.009923229925334454","0.009923229925334454","0.0013934554299339652","0.0013934554299339652","0.0013934554299339652","0.005330839194357395","0.005330839194357395","0.005330839194357395","0.0000024242849576694425","0.0000024242849576694425","0.0000024242849576694425","0.0000021699106582673267","0.0000021699106582673267","0.0000021699106582673267","0.00003855575050693005","0.00003855575050693005","0.00003855575050693005","0.000001047418663802091","0.000001047418663802091","0.000001047418663802091"
"1225","0.00013875318109057844","0.00013875318109057844","0.00013875318109057844","0.000054995986829453614","0.00001862414319475647","0.00009136783046415076","0.00006990473684709286","0.000017605851098778658","0.00012220362259540707","0.0040908921509981155","0.002213796367868781","0.008135584183037281","0.00274385092779994","0.00274385092779994","0.00274385092779994","0.0070113567635416985","0.0070113567635416985","0.0070113567635416985","0.05205386132001877","0.05205386132001877","0.05205386132001877","0.013038018718361855","0.013038018718361855","0.013038018718361855","0.0011827172711491585","0.0011827172711491585","0.0011827172711491585","0.012317783199250698","0.012317783199250698","0.012317783199250698","0.0000017343618310405873","0.0000017343618310405873","0.0000017343618310405873","0.000005091815637570107","0.000005091815637570107","0.000005091815637570107","0.000056788816436892375","0.000056788816436892375","0.000056788816436892375","7.170639264586498e-7","7.170639264586498e-7","7.170639264586498e-7"
"1226","0.00012393854558467865","0.00012393854558467865","0.00012393854558467865","0.0000460518949694233","0.000019859686290146783","0.00007224410364869982","0.00007339050807786407","0.000019087305190623738","0.0001276937109651044","0.002415622497210279","0.0017279813764616847","0.003030364168807864","0.002877571154385805","0.002877571154385805","0.002877571154385805","0.008856854401528835","0.008856854401528835","0.008856854401528835","0.033556051552295685","0.033556051552295685","0.033556051552295685","0.018625110387802124","0.018625110387802124","0.018625110387802124","0.0015791162149980664","0.0015791162149980664","0.0015791162149980664","0.004186328034847975","0.004186328034847975","0.004186328034847975","0.0000011713995036188862","0.0000011713995036188862","0.0000011713995036188862","0.0000016777944438217673","0.0000016777944438217673","0.0000016777944438217673","0.00008205906488001347","0.00008205906488001347","0.00008205906488001347","0.000003036959014934837","0.000003036959014934837","0.000003036959014934837"
"1227","0.00012183999933768064","0.00012183999933768064","0.00012183999933768064","0.000047244428969861474","0.000018068347344524227","0.00007642051059519872","0.00007608273426740197","0.000013956820112071","0.00013820864842273295","0.0022062132775317878","0.0017936242511495948","0.0025306197348982096","0.003220480866730213","0.003220480866730213","0.003220480866730213","0.006075176410377026","0.006075176410377026","0.006075176410377026","0.023176709190011024","0.023176709190011024","0.023176709190011024","0.026872243732213974","0.026872243732213974","0.026872243732213974","0.001961789093911648","0.001961789093911648","0.001961789093911648","0.0050702751614153385","0.0050702751614153385","0.0050702751614153385","0.0000021312430362740997","0.0000021312430362740997","0.0000021312430362740997","0.0000025972303774324246","0.0000025972303774324246","0.0000025972303774324246","0.00008331869321409613","0.00008331869321409613","0.00008331869321409613","0.000001146995941780915","0.000001146995941780915","0.000001146995941780915"
